"Path","Ext","Bytes","Reachable","Guid"
"Assets\Scripts\GameEvents\UnityEvents\UnityToggleEvent.cs",".cs","212","True","deb690f1612f4b749bce5447c510c1af"
"Assets\Scripts\Tutorial\TutorialOneShotSO.cs",".cs","766","True","a634fb431100c52409a8988da82e5155"
"Assets\Scripts\GameEvents\Events\ToggleEvents\OnToggle_SetImprovButtonsOnOff.asset",".asset","419","False","37bf63a84c676eb489460bfcdbb742a6"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Ambush.asset",".asset","1052","True","fc9bc6d5c1c1493680a53217db38434e"
"Assets\Images\Hero Knight - Pixel Art\ColorSwap\Sprites-ColorSwap.shader",".shader","1916","False","ff27de3736188824d8e9b88d4ad98f58"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_Arrow_Barrage.png",".png","95550","False","125bb49b217257347be09ede099b888d"
"Assets\Scripts\GameEvents\UnityEvents\UnityUnitEvent.cs",".cs","185","True","fc17cffef2c47cf479e24be6064149b6"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\VoidEvent.cs",".cs","269","True","8cc57e7e81f7bd74ba687dcaa8180216"
"Assets\Images\Simple Fantasy GUI\PNG\Inventory\Inventory_Slots.png",".png","21823","False","ea19e8ef39d89f648a757b47c87f2365"
"Assets\Images\Simple Fantasy GUI\PNG\Character Panel\Stats_Box.png",".png","4745","False","fb2797aeae325e14abeff8973023ab45"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ Up_Attack_Purple.anim",".anim","2212","False","bdf90d6089b6a42aa95e6d598ba989a2"
"Assets\Scripts\GameScriptableObjectTypes\EnemiesSO.cs",".cs","1727","True","8d1b2ea550f080147a7e32918142ea1b"
"Assets\Images\500FreeSkillIcons\Icons\traitToxic.png",".png","348941","True","cdba1506788764c4d81ac7b4d8b585b1"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\below_water00.asset",".asset","776","False","dc135682be138ef49805e6f8615cfa6a"
"Assets\Scripts\Places\PlaceActionRules.cs",".cs","4207","True","233a5d9275ce79543b9fcf46ff1f0617"
"Assets\Scripts\TilemapScripts\CrystalHotspotRuleTile.cs",".cs","197","True","da50400b1df96654f82d48b69e3a5798"
"Assets\Scripts\Enums\Enums\EnemyTrait.cs",".cs","571","True","7940aedfdd82c674a9a31986ea856c07"
"Assets\Images\RPG_inventory_icons\scroll.png",".png","69395","True","db427fab3e94daf4caa704d9314a77a1"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\PlayerDeckEvent.cs",".cs","247","True","6743e157433d5924cafe64e3febe674e"
"Assets\Images\500FreeSkillIcons\Icons\guardian.png",".png","395099","True","c0723897e6831c74082096657bcb2f01"
"Assets\Scenes\GameBoard.unity",".unity","4012148","True","2cda990e2423bbf4892e6590ba056729"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer_Up_Attack.png",".png","5173","False","e4b6bc6b5a239498c8a9dc63c124cf2c"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ Right_Attack_Red.anim",".anim","2210","False","2fb29eaefbd024bd2b8b0f3ae0941375"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ DownRight_Defence_Blue.anim",".anim","2799","False","34e4a591526b94978bca2e6502fc11a5"
"Assets\Scripts\GameEvents\Events\UnitEvents\onClick_PerformUnitAction.asset",".asset","414","True","0c5a7b5db684dd4448c27f37a8c5f6d0"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_Beam.png",".png","90830","False","b450d0b398880cb458f83d1a01b399ca"
"Assets\Scripts\GameEvents\EventTypes\BaseCode\Void.cs",".cs","128","True","d320d06a4a2643f42aed1df12d2fcff3"
"Assets\Scripts\GameEvents\Events\onCrystalButtonClick_CreateCrystalOfColor.asset",".asset","430","True","225f4afeadda4184ba67f38a3912c694"
"Assets\Plugins\Demigiant\DOTween\Editor\Imgs\Footer_dark.png",".png","4429","False","519694efe2bb2914788b151fbd8c01f4"
"Assets\Images\Hero Knight - Pixel Art\Demo\BlockFlash.prefab",".prefab","3388","False","803b96fa8ebd5a749bdf32bd0e553139"
"Assets\TextMesh Pro\Resources\Sprite Assets\toughness.asset",".asset","2814","True","fb4d26514ccd83044946450566f58849"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_DownRight_Defence.png",".png","8661","False","5650af2e998fc47d9a40119b6eef4008"
"Assets\Images\Flat 2D Weapons\Art\PNG\2. Card\512\1. Card.png",".png","19569","False","faed1c505d01ca042ab2b675c64e75e9"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ Run_Purple.anim",".anim","2787","False","07fa1bd43c1c04258b6bf9a80770fec3"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_Down_Defence.png",".png","7215","False","beb0cc41ed2614f40b52dc3c616c7a21"
"Assets\Scripts\GameObjectScripts\PlayerScripts\Unit.cs",".cs","1638","True","352861cd2d779cc48b823aa20264c87f"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_Up_Defence.png",".png","6976","False","a4cde0ee21a0346b0a202ac4cd4be3cd"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\EnemyToken.cs",".cs","5987","True","5c56410038d9a204c9243033e60a9f36"
"Assets\Animations\AttackIcon.controller",".controller","4199","True","65e320096e6a3474eada9241c893a5e9"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Shield Bash.asset",".asset","1100","True","291db57f64c66dc4db48aa611a5b0326"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\8. Knives.png",".png","38853","False","9c88933f0158eb343adffe3774ae342b"
"Assets\Tests\EditMode\InspectorNavRulesTests.cs",".cs","4795","True","ac5f555ba143c0a468211c077cd5b957"
"Assets\Images\Tiny Swords\Units\Purple Units\Monk\Run.png",".png","5576","False","9fb9b70812d8045d8932f71ce624ca4c"
"Assets\Prefabs\Crystal Prefabs\RedCrystal.prefab",".prefab","3635","True","4a1ce5986b4e0d141b28df4c00dc5654"
"Assets\Scripts\Enums\ArchonsRise.Enums.asmdef",".asmdef","206","True","6cfb05aefc506674d81b91e6a355797c"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ Right_Attack_Blue.anim",".anim","2211","False","e7528389c3a874d458fd35334f059188"
"Assets\Scripts\ScriptableObjectData\Player\Rewards\Units\Knight.asset",".asset","717","True","35c0f88038060c945ac7a7a5c09873ea"
"Assets\Images\Tiny Swords\Units\Purple Units\Monk\Monk Purple Animations\Monk_Idle_Purple.anim",".anim","2783","False","a4a6fcf21c4ea433a815c75d610e9fff"
"Assets\Scripts\Tutorial\ArchonsRise.Tutorial.asmdef",".asmdef","295","True","3125d69f4622336428354b0873354438"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior_Attack1.png",".png","8150","False","30e54dc25fd7244c79ff81208441668e"
"Assets\Scripts\GameEvents\Events\Card Events\OnPlay_SetDefendDataToPlayer.asset",".asset","417","True","b9dfa04f83aba7848ae62695987197f6"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\ExplorationButton.cs",".cs","654","True","7dc5a086aed22264dbcc9cc6cd037b94"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Commune with Spirits.asset",".asset","1040","True","d523a9b6adc27e84bb4e4bdea4c13626"
"Assets\Images\Hero Knight - Pixel Art\ColorSwap\ColorSwap.mat",".mat","2331","False","b58354c186d9bde42ad2a4ab0545dde9"
"Assets\Images\Turbo Disk\Dark Fantasy RPG Icons - Free Basic Pack (25)\Icons\512\hp.png",".png","478442","True","e9681a3a7563fbb4898b6ad361fe1da2"
"Assets\Terrain Tile Hex Samples\Tile Samples\volcanoActive00.png",".png","154870","False","7ae31a8180ce39742905ed117198b940"
"Assets\Prefabs\GridPrefab\Grid.prefab",".prefab","71217","True","f1257ec7de3260e42b380001199990c5"
"Assets\Images\Simple Fantasy GUI\PNG\Loading Bar\Decoration.png",".png","48662","False","bb4c08313ab8d094099ba3912307d052"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\Atlas.png",".png","8219","False","8a8f749eb72bead49886f76178c94875"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer Yellow Animations\Lancer_Yellow.controller",".controller","11003","False","fc1be43a7385a4b3ab5008defed1e414"
"Assets\Scripts\Input\TestResults_20260707_200903.xml",".xml","86971","False","3da1bca1b4fb92c42b0987f6778955f8"
"Assets\Scripts\GameEvents\Events\PlayerEvents\PlayerIntEvent\onSuccessfulExplore_AdjustPlayersExplore.asset",".asset","429","True","4f8567ae2b081a64486b386e42de91bd"
"Assets\Images\RPG_inventory_icons\gloves.PNG",".png","55527","False","d4f5634edede200468fc1ccf30e6f3a1"
"Assets\Scripts\ScriptableObjectData\Player\Character\WarriorLevelRewards.asset",".asset","2129","True","73e956ec0b8bb34458b83d983e595dde"
"Assets\Images\Tiny Swords\Units\Extra\Arrow\Arrow.png",".png","416","False","c272e6d3dde6e4ad58af98df64cbaf46"
"Assets\Images\Images\Demon.png",".png","2490","True","27a0273ac266a7e4c901194fa1587ab5"
"Assets\Images\Flat 2D Weapons\Art\PNG\8. Coin\512\1. Coin.png",".png","21199","False","9a7f77ff8e29f3d499160f624704db96"
"Assets\Scripts\GameEvents\Events\Card Events\OnPlay_SetAttackDataToPlayer.asset",".asset","417","True","30ed49db8180410418c91c1058e4602a"
"Assets\Tests\EditMode\RefreshRulesTests.cs",".cs","929","True","0dc0eeb6703a0b3459214fd2540bd1df"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ Down_Defence_Blue.anim",".anim","2794","False","806b837c15d1a4ebb94318a3da7bf2e5"
"Assets\Images\Tiny Swords\Buildings\Blue Buildings\House3.png",".png","4390","False","96ad664d87f2f48b7babf2f621531ae5"
"Assets\TextMesh Pro\Resources\Fonts & Materials\LiberationSans SDF.asset",".asset","2256862","True","8f586378b4e144a9851e7b34d9b748ee"
"Assets\Images\RPG_inventory_icons\army.png",".png","46432","True","fbb59ae0d8ba9dd449443f1bcce27f23"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Teleport.asset",".asset","953","True","5c9cd355c15f4fa296c9d4b0c91f3114"
"Assets\Scripts\GameEvents\Events\Tutorial Events\onWound_NotifyTutorial.asset",".asset","437","True","8c2451f8dc5ad034ea0486c835ad9762"
"Assets\Scripts\GameEvents\Listener\ScriptableObjectListener.cs",".cs","218","True","146e58bcaae2fb54196ab0b6431ad5b1"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer Black Animations\Lancer_ Right_Defence_Black.anim",".anim","2800","False","02955a441ad324050ad46085154a3640"
"Assets\TextMesh Pro\Documentation\TextMesh Pro User Guide 2016.pdf",".pdf","694398","False","1b8d251f9af63b746bf2f7ffe00ebb9b"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\PlayerPositionEvent.cs",".cs","261","True","23261baa2bdcadd4cafeef7230a150ab"
"Assets\Images\Tiny Swords\Buildings\Red Buildings\Castle.png",".png","16914","False","ebc3f75c6f0fa49c38b57b0d8b13968e"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\notice.png",".png","36636","False","86adaa715d8969e48975ca3343ddaedd"
"Assets\Scripts\SaveData\Tests\SaveMigratorV7Tests.cs",".cs","1238","True","ce3f747baf72eac488d59103db1323eb"
"Assets\Plugins\Demigiant\DOTween\Editor\Imgs\DOTweenMiniIcon.png",".png","319","False","61521df2e071645488ba3d05e49289ae"
"Assets\Images\Simple Fantasy GUI\PNG\Character Panel\Eq_Slot.png",".png","3581","True","03435f376320d0e418058b601acc79fd"
"Assets\Images\Tiny Swords\Units\Black Units\Archer\Archer Black Animations\Archer_Run_Black.anim",".anim","2393","False","d189eccfe71b74e92a12011947d98dc3"
"Assets\Prefabs\Crystal Prefabs\PurpleCrystal.prefab",".prefab","3640","True","ae05c944e23826d49ba2b4e5f4def185"
"Assets\Prefabs\Menu\Toast.prefab",".prefab","7925","True","2b9c5cc2a6654644aa0aeeec8c3e3895"
"Assets\Scripts\GameEvents\Events\Rewards\OnNewCardReward_OpenRewardScreen.asset",".asset","421","False","c441bd9b0b885984abb8e005fc7b2f73"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Breach.asset",".asset","998","True","93b1634c88144c2da4e8f9ceb09ab2da"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Wound.asset",".asset","773","True","d5f25e7d8e0b98f4695b5390c274f23d"
"Assets\Images\RPG_inventory_icons\f.PNG",".png","87238","False","ed1074391f139544d941ae0870937dc0"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\UnitEvent.cs",".cs","221","True","6c72c384aa03fc440bdf6ccfc0c7c96d"
"Assets\Images\Tiny Swords\Units\Blue Units\Warrior\Warrior Blue Animations\Warrior_Run_Blue.anim",".anim","2783","False","0f88fb16a436e422a8834e08f902bb13"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexDesertYellowCactiForest00.asset",".asset","791","False","b62249a4f94a80b4f8b4294c2e096f36"
"Assets\Images\Tiny Swords\Units\Red Units\Monk\Monk Red Animations\Monk_Heal_Red.anim",".anim","3743","False","dd9960f67fe5d4bc3a41e70f6e22e7f5"
"Assets\TextMesh Pro\Shaders\TMPro_Surface.cginc",".cginc","3515","False","d930090c0cd643c7b55f19a38538c162"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\11. Knife Shadow.png",".png","2045","False","91790524146435445847543985f17978"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\HexSpriteAtlas.spriteatlas",".spriteatlas","3726","False","2a136d49e6db45a47841f5c722ef9e6f"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ DownRight_Attack_Purple.anim",".anim","2219","False","569dfcc5729254dfdb84bee9933121a9"
"Assets\Tests\EditMode\UnitOptionTextTests.cs",".cs","1706","True","4b21b0a8e62fcb543a0ddcb2663cbc42"
"Assets\Images\Tiny Swords\Units\Yellow Units\Archer\Archer Yellow Animations\Archer_Shoot_Yellow.anim",".anim","3172","False","4d912660889ea4448b4e39fc945af631"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\DireBeast.asset",".asset","707","True","7ea7f0d9b1bbfb34b90040a327829972"
"Assets\Images\Hero Knight - Pixel Art\Demo\DestroyEvent_HeroKnight.cs",".cs","347","True","52753f3b24fd0e84d8e6d8c3155daed4"
"Assets\Scripts\Tutorial\Rail\fight-defend.asset",".asset","804","True","fe2bbd1ae2804dd58824f2d41f704986"
"Assets\Scripts\GameObjectScripts\Leveling\SkillChoiceButton.cs",".cs","903","True","e022d642f28b4c94088ff0eeb75bfa4d"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_BlockIdle.anim",".anim","2175","False","5b40edfa3ab173045936606cf6d81c11"
"Assets\Scripts\GameObjectScripts\DeckScripts\EndTurnButton.cs",".cs","3870","True","7b2a8caef122a53468391428805d1b2e"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\DungeonDelve.cs",".cs","1190","True","875de79503b3e5243bd16543daad3dc8"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Fall.anim",".anim","1775","False","dd8f4cf2e37ede148ba7ae01f7b60168"
"Assets\Images\Images\Roundup-Playing-Cards-0.jpg",".jpg","738442","True","7c6c068585a77a749b48fbfdd24e37ac"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\GameObjectEvent.cs",".cs","245","True","6258a1b9ed1af0242a52dc2141a4994a"
"Assets\Images\Tiny Swords\Units\Yellow Units\Warrior\Warrior_Attack2.png",".png","8939","False","1e2476e15eea4423dab8d14c8a6d7c19"
"Assets\Images\Flat 2D Weapons\Art\PNG\6. Knife\512\2. Shadow.png",".png","4341","False","61207043c0b0e06418519ad7ae831eda"
"Assets\Scripts\CardPlay\CardSnapshot.cs",".cs","2071","True","60596b90a9e407f4fb577654fa86ba7e"
"Assets\Scripts\ScriptableObjectData\Player\Skills\Tactician.asset",".asset","706","True","d8dd923b9068134438a9cc7e9186972e"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer Black Animations\Lancer_ UpRight_Defence_Black.anim",".anim","2798","False","194d806ed05024af28cdeb5d790b2429"
"Assets\Scripts\UiLanguage\DefeatMessage.cs",".cs","707","True","09aa86c975bef594d99b662739910c7f"
"Assets\Scripts\ScriptableObjectData\Player\Rewards\Units\Warrior.asset",".asset","718","True","bb8b162e03165924ca21a5125bc28756"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexUnderOcean00.png",".png","23943","False","388bad2000ecb1c4bb26730cbb94f153"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ Down_Defence_Purple.anim",".anim","2796","False","6d947c145946048968b17321fe0db3bb"
"Assets\Scripts\Managers\DataManager.cs",".cs","24318","True","0e086bd974343ae499a65b632be34abf"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_IdleBlock.anim",".anim","2175","False","e1f22af3d2d63dd4caa8b2d637dbb1a3"
"Assets\Scripts\GameEvents\Events\PlayerEvents\PlayerIntEvent\onSuccessfulInfluence_AdjustPlayerInfluence.asset",".asset","432","True","38450c87471ae8f4184d5c88fa044225"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\UI board Medium  parchment.png",".png","57159","False","cf1462bc694c3c249831ad8ac5293aa2"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_DeathNoBlood.anim",".anim","2363","False","28a7dd162c70bb044953a047ddabf012"
"Assets\Images\Flat 2D Weapons\Art\PNG\7. Knives\512\1. Knives.png",".png","38860","False","3bc5962b8547e00468216e4b0e4a2b8b"
"Assets\Scripts\TilemapScripts\ForestRuleTile.asset",".asset","985","True","6ea6d77a10a51a24f93aebe7b5cb4087"
"Assets\Scripts\GameEvents\Events\Rewards\OnMenuOpen_GetCardReward.asset",".asset","413","False","dca738322b1b9d04ab88d956301ff9c1"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_DownRight_Attack.png",".png","6735","False","c75865cc2ce084b93809e07045e5fc53"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\GuardianAssault.cs",".cs","1750","True","7a6fde16e1919404ba9f9c5244b433a8"
"Assets\Images\Images\ogre.png",".png","6236","True","7c4b1cc34bbe54f4db34c22104ae2816"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Siege Ram.asset",".asset","1062","True","9e2e8678ea3b457b804115ef8dd6afd5"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\TextBTN_Big.png",".png","7923","True","2be7b70e984b51444aca9c12ae4723a7"
"Assets\URP2D_Renderer.asset",".asset","2097","True","262a1ea2c34042d46b78c37d295b6762"
"Assets\TileMap\hexUnderOcean00.asset",".asset","778","False","916eb3b1950f6594fb22fe33a5debda4"
"Assets\Images\Tiny Swords\Buildings\Black Buildings\House3.png",".png","4418","False","c94d66993de80409fb65b3577475c483"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior Purple Animations\Warrior_Attack2_Purple.anim",".anim","2399","False","d53d1c4b55e10449893db7d54472fe38"
"Assets\Scripts\CardPlay\CombatPhase.cs",".cs","370","True","14a0a342e6f112942ac07f5c4d00877e"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\EnemyTraitBadgeHover.cs",".cs","2753","True","317abd55ba3d1a345a875763192c1263"
"Assets\Scripts\Input\Controls.cs",".cs","60765","True","be794a034553b1042ae9da96cd239e70"
"Assets\Images\Images\yellow_crystal_hex.png",".png","55057","True","60538112cd216034f8e84d18a210a081"
"Assets\Scripts\Places\PlaceActionId.cs",".cs","276","True","01f8fc0aaacd70f489c2557d71c968b0"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\TownEvent.cs",".cs","226","True","4c4561ab2605f3f40880ba1f20dd9ce9"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\IHexOccupant.cs",".cs","709","True","8f3dbf85148b65d4b967929d0c92b43c"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_Blue.controller",".controller","10977","False","fa7ae5cd619544ca4a4ea82a50baa12d"
"Assets\Scripts\GameScriptableObjectTypes\EnemyTraitTuningSO.cs",".cs","679","True","171b23d49db92bf4d9c19b48252a0f0f"
"Assets\TextMesh Pro\Fonts\LiberationSans.ttf",".ttf","350200","True","e3265ab4bf004d28a9537516768c1c75"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior Purple Animations\Warrior_Attack1_Purple.anim",".anim","2401","False","d1720c4a2822c4779b180105bc7a31f7"
"Assets\Tests\EditMode\CardListHoverMathTests.cs",".cs","851","True","d61e9999eaef9d54192a22e28d17470f"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\GryphonRiderEnemy.asset",".asset","809","True","cb1748b6b852ae347bad82411a4af31f"
"Assets\Images\Images\green_crystal_hex.png",".png","53596","True","9e4fd2e991ca66e4b8c59c650f1e48ef"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer_Idle.png",".png","13271","False","fba04cf817a7246ec99f9c85cf9ef600"
"Assets\Scripts\GameObjectScripts\DeckScripts\UndoButton.cs",".cs","1786","True","026192e6c3a10cc41afc9541f3f2a90a"
"Assets\Plugins\Demigiant\DOTween\Editor\Imgs\Footer.png",".png","4409","False","7051dba417b3d53409f2918f1ea4938d"
"Assets\Images\Tiny Swords\Units\Yellow Units\Warrior\Warrior_Guard.png",".png","7394","False","5c87cae473436431aa358519284c5f02"
"Assets\Scripts\GameEvents\Events\Tutorial Events\onDeckCannotRefill_NotifyTutorial.asset",".asset","448","True","38a3605f6c7bf664bb9e18cfa7455920"
"Assets\Images\Images\xp.png",".png","92098","True","8237a2fcd33e8f04a9c862de34d95ef6"
"Assets\TextMesh Pro\Resources\Sprite Assets\refresh.asset",".asset","2812","True","2acde10e3e20ca0458b8cd56835b4331"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\UI board Small  parchment.png",".png","37879","False","a454050719005b444b59a84eaafba779"
"Assets\Images\Flat 2D Weapons\Art\PNG\2. Card\128\2. Background of Card.png",".png","807","False","f6c3e8fa4a7ea0340b0de9d4ccbe1bbf"
"Assets\Images\Tiny Swords\Units\Yellow Units\Monk\Heal.png",".png","11570","False","9696a4404bda440039614b64f50102a3"
